,risk_tolerance,investment_experience,liquidity_needs,platform,time_spent,instrument_type_first_traded,first_deposit_amount,time_horizon,user_id,churn_flag,deposit_per_time,equity_volatility,avg_rolling_5day_avg,sd_rolling_5day_avg,avg_rolling_5day_sum,sd_rolling_5day_sum,avg_equity_growth_rate,equity_volatility_growth_rate,total_active_days,avg_equity,equity_delta_start_to_end,ndays_from_2017_08_18,max_streak_duration
1567,med_risk_tolerance,limited_investment_exp,not_important_liq_need,Android,43.4163166667,stock,1000.0,long_time_horizon,f9ff23f46db0070667e017b3b40f6061,0,22.514248705132374,826.4297797849066,3016.3832509960157,856.3052573126927,15081.91625498008,4281.526286563464,0.00579697113483988,0.09675426650566243,251,3061.1694820717134,1086.25,0,5
1568,med_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,27.1802833333,stock,200.0,med_time_horizon,56a99ed2095773c5675b6819f481e9a3,0,7.0971607217186685,11.884908682027666,79.99607936507935,11.703405459421228,399.98039682539684,58.51702729710617,0.0013859873005651767,0.05235329742059801,252,79.8112380952381,3.0900000000000034,1,5
1569,med_risk_tolerance,no_investment_exp,somewhat_important_liq_need,iOS,12.2600333333,stock,1000.0,short_time_horizon,cefb6f885f4a8bb2a3ec49a71a2a45f9,0,75.41459171815912,43.95710537869714,1514.609492063492,1169.4217083391331,7573.04746031746,5847.108541695662,-6.46746226645048e-05,0.006161954256917534,252,1365.8460317460317,-27.840000000000146,1,5
1570,high_risk_tolerance,no_investment_exp,very_important_liq_need,Android,144.26035,stock,1.5,long_time_horizon,5ce67f8b1d04724a79f70c5719d65bbf,0,0.01032628656064783,102.03969919159461,169.47711111111113,53.74952430590537,847.3855555555556,268.74762152952684,0.7884935489385793,2.710750973130592,9,105.7011111111111,-10.469999999999999,171,4
1571,high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,0.0,stock,250.0,short_time_horizon,4577e57b44695ea7ab71ad11c1a7708e,0,250.0,112.51199894551704,973.2983571428571,126.53763063826204,4866.4917857142855,632.6881531913094,0.0012785274085190391,0.010062715545280597,252,964.9119047619047,284.52,2,5
1572,high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,8.59226666667,stock,500.0,long_time_horizon,6f727ae3ac6cf2a73618c9414ae69a42,0,52.12532317698559,728.9956523508118,7809.934015873016,5599.046435753941,39049.670079365074,27995.232178769686,0.0027574132404781094,0.043518330439773024,252,7092.150476190476,3104.3600000000006,0,5
1573,med_risk_tolerance,limited_investment_exp,not_important_liq_need,iOS,14.6422,stock,20.0,long_time_horizon,be5c785520d18e4fd14b1f8c59ff641a,0,1.2785925253480968,22.5896972122795,126.46880070422536,252.85385144181632,632.3440035211269,1264.2692572090812,0.03100942381050092,0.37607193545948076,142,82.40907746478874,32.888,0,5
1574,med_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,14.17955,stock,15.0,short_time_horizon,8008cc58ba83b92e2c7e920031551a76,1,0.9881715861142129,113.67042040478253,126.70955555555555,61.29595102270441,633.5477777777778,306.47975511352206,1.3472716128986695,3.822409929332249,9,151.56,215.23000000000002,170,4
1575,med_risk_tolerance,no_investment_exp,very_important_liq_need,Android,23.2419833333,stock,5.0,short_time_horizon,4bce9748a0386c0baf4130685c559f99,0,0.2062537512403843,5.8434169541650585,49.80413333333333,31.270922981952047,249.02066666666667,156.35461490976027,-0.0009108520007970023,0.03274797143338245,150,44.894666666666666,-10.770000000000003,0,5
1576,high_risk_tolerance,no_investment_exp,very_important_liq_need,both,35.40575,mlp,20.0,short_time_horizon,29632bdb59461f00fbbaff0876d4c0fe,0,0.5493637680860853,279.575051172624,2402.7862739910315,13526.186927253571,12013.931369955157,67630.9346362678,0.008855608186306724,0.06391221552899519,223,579.0321394618834,762.0899999999999,42,5
1577,med_risk_tolerance,good_investment_exp,somewhat_important_liq_need,iOS,29.4447833333,stock,2000.0,short_time_horizon,e4de192ba94f15ce25eba6d019e59b49,0,65.69269940615519,11475.266479587355,17917.055501298702,11480.065553083983,89585.2775064935,57400.32776541992,0.01563496361822096,0.12001955603265407,231,18152.981812987015,26848.039999999997,0,5
1578,high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,11.5057833333,stock,100.0,long_time_horizon,2e173611741e749304f4e33a7e71a485,0,7.996300378379593,369.55958550417733,1069.4957936507938,569.4096651175075,5347.478968253968,2847.048325587539,0.005544024344298551,0.01593249479187549,252,1013.3161904761904,1158.46,0,5
1579,high_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,197.2208,stock,50.0,med_time_horizon,8a894480b3d912b5fbc6f4cc833beb32,0,0.25224396228851864,31.611458157006343,748.2151852348993,4044.851206595393,3741.075926174497,20224.25603297696,0.01714710386128927,0.21706281209114708,149,78.70465906040268,61.730000000000004,3,5
1580,med_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,15.7001666667,etp,200.0,short_time_horizon,6524cf045b9a91c6dd4e51761dd10e4f,0,11.97592838392436,0.003380196099155483,109.76324603174604,147.8816670273628,548.8162301587301,739.4083351368141,1.7510924835825804e-06,3.539098466405748e-05,252,91.01964285714286,0.04000000000000625,1,5
1581,high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,17.0248166667,etp,1500.0,long_time_horizon,522e8c5e4a30d04fcecc8023dc791d60,0,83.21859954177394,129.3050919396976,427.6897698412698,129.72006648385118,2138.448849206349,648.6003324192537,-0.0020961976413875305,0.030714153768439043,252,424.8304841269841,-280.65000000000003,0,5
1582,med_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,42.5793666667,stock,25.0,short_time_horizon,a6b350140e315c663e7342bbeceeb3ee,0,0.5736659780120916,2.329851831365627,27.865521904761906,2.2620330872248418,139.3276095238095,11.310165436124182,-0.00020868527777464499,0.01727814213724376,252,27.853827777777777,-2.1900000000000013,1,5
1583,high_risk_tolerance,good_investment_exp,very_important_liq_need,both,0.0,stock,500.0,long_time_horizon,0b86d082471b95bd3d8352da4e27f089,0,500.0,2144.1087211276467,14099.018939682539,2007.1503535341249,70495.0946984127,10035.75176767062,0.009206916881742093,0.15003273281788534,252,14108.04579206349,8925.3695,1,5
1584,high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,0.0,stock,500.0,long_time_horizon,334785ac8cd106f62abd59947644f92a,0,500.0,70.83376696203497,539.7056587301587,91.70952694963212,2698.528293650794,458.5476347481608,0.0015796923101405657,0.011394887853995929,252,547.5983333333334,212.51999999999998,2,5
1585,high_risk_tolerance,no_investment_exp,very_important_liq_need,Android,27.1679166667,stock,25.0,short_time_horizon,da52da16311431b8702776a89b7209dc,0,0.8875345768668402,15.854284667895843,88.54277777777777,251.63091159700076,442.7138888888889,1258.1545579850049,-0.0019947422890377138,0.049074348546954596,252,56.365833333333335,-34.72,1,5
1586,med_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,0.0,stock,10.0,short_time_horizon,6640dc81ad8d0515f1d2ca2dcb37ac46,0,10.0,10160.360437624699,11152.544311952191,9919.769294341457,55762.72155976096,49598.84647170731,0.015602714006097826,0.24210500463868753,251,11424.124249800796,23602.379999999997,0,5
1587,high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,13.0686166667,mlp,20.0,long_time_horizon,195478940bea5e8242ce2e199e797e36,0,1.4216038771842727,727.3253307718098,1391.9870503968255,716.0053579720421,6959.935251984127,3580.0267898602083,0.006252747003405481,0.0627022511742216,252,1416.764655952381,2176.2016999999996,0,5
1588,med_risk_tolerance,good_investment_exp,very_important_liq_need,Android,125.0577,etp,50.0,long_time_horizon,d99ba967a9bce768cd7d8861ed237e5d,0,0.3966437591674289,115.50479292952767,364.7621798611111,122.49847652887802,1823.8108993055555,612.4923826443903,0.012681245326675639,0.06698826137504656,144,371.2655409722222,352.735,0,5
1589,high_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,5.73603333333,etp,50.0,short_time_horizon,4c47d19c45d094b018698ef19cd70562,0,7.4227661185402996,967.9278213360625,3151.497857142857,952.641387989134,15757.489285714286,4763.2069399456705,0.19811734096319505,3.139608175703703,252,3163.3810714285714,3182.91,0,5
1590,high_risk_tolerance,no_investment_exp,very_important_liq_need,Android,15.97565,stock,10.0,short_time_horizon,11b356590aa9d41144c969baaefb30e5,0,0.5890790632464735,17.544393187652137,52.51674055555556,17.297537529594315,262.5837027777778,86.48768764797161,0.005926939918281173,0.11950858772931972,252,52.23896150793651,26.7439,1,5
1591,high_risk_tolerance,no_investment_exp,very_important_liq_need,Android,16.9507333333,stock,25.0,short_time_horizon,c9005882fd3f4dc46ee736766789ddca,0,1.3927007624598302,148.36201053176256,130.07959915611815,156.06870073721817,650.3979957805908,780.3435036860909,0.03197200239400075,0.32788205670352427,237,124.29267088607595,495.39,0,5
1592,med_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,1.446,stock,170.0,short_time_horizon,b516ef4ec5fb50b39ce6387b9775a362,0,69.50122649223222,15.37968711636377,112.85285365853659,124.72014798882338,564.2642682926829,623.6007399441172,-0.0017021703778488518,0.026215127607225313,246,96.77776422764228,-42.58999999999999,0,5
1593,high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,0.0,stock,25.0,long_time_horizon,93a8addf395e5ac7009cda5d10501052,0,25.0,149.8169180210724,764.7004506329114,5318.162877439831,3823.5022531645573,26590.81438719917,0.035051522108662504,0.3975770762111873,237,71.63781772151899,341.31,18,5
1594,med_risk_tolerance,limited_investment_exp,very_important_liq_need,both,43.8154,adr,50.0,med_time_horizon,c089a1870fe50d485ae8d5c1df4e4fee,0,1.1156879108520732,17.40189292362176,173.83723325396824,22.230161925661157,869.1861662698414,111.15080962830609,0.0010537015692581027,0.02103425935690716,252,175.35085476190474,32.901700000000005,2,5
1595,med_risk_tolerance,no_investment_exp,not_important_liq_need,iOS,27.1062,stock,100.0,short_time_horizon,20be3c3d1d3053e30ad025b5c253abfc,0,3.5579338366623734,0.9335481895554281,76.25899999999999,30.183102237289432,381.29499999999996,150.91551118644722,0.0023764339857032337,0.010169116351872159,10,99.463,2.069999999999993,182,5
1596,med_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,538.77995,stock,1000.0,med_time_horizon,d5a5eab2df694ba292ab4ef446883e59,0,1.8526067891184177,2515.5390072438386,8741.082842380953,2594.5838378638214,43705.41421190476,12972.9191893191,0.0049670574751228104,0.0394184190333934,252,8832.258345238095,7693.389999999999,1,5
1597,high_risk_tolerance,no_investment_exp,somewhat_important_liq_need,iOS,22.9157166667,stock,20.0,short_time_horizon,eccb17ad9ff7c23dbb3bd3cf01f8f4e7,0,0.8362701514961413,262.139722699933,180.95221838235295,261.57384296168664,904.7610919117647,1307.8692148084333,0.04178832418440243,0.280467306256,136,169.57940955882353,80.46000000000001,127,5
1598,med_risk_tolerance,limited_investment_exp,not_important_liq_need,iOS,7.94531666667,stock,100.0,med_time_horizon,dac7255bba8527a5ddbafb28dc1b329e,0,11.179034094186651,24.498753940389772,177.30315518867926,30.608112976290567,886.5157759433963,153.04056488145267,0.002100653534038225,0.05273735920061147,212,179.11736792452828,22.730000000000004,0,5
1599,high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,0.0,stock,25.0,long_time_horizon,e73838b584e6828da0278038dcf72b30,0,25.0,55.481192460214565,279.4791428571429,63.39086874403081,1397.3957142857143,316.95434372015364,0.0021169842912937362,0.02731622349034781,252,283.88876984126983,129.56000000000003,2,5
1600,med_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,stock,270.0,short_time_horizon,aeeb7ab0d814ca67f52ca5eba6834abf,0,270.0,340.01693327767833,1935.4975341269842,401.1562851127699,9677.48767063492,2005.7814255638457,-0.0019035078295789227,0.012383311377146343,252,1963.593788095238,-952.0199999999998,2,5
1601,med_risk_tolerance,limited_investment_exp,very_important_liq_need,both,430.135283333,stock,100.0,short_time_horizon,a284533b1075679a48fe5c7b8b8c6249,0,0.23194575778378607,1218.815583509924,2053.16706984127,1202.9365755141216,10265.835349206349,6014.682877570611,-0.0022051231199327645,0.06578091778229571,252,2042.2893873015873,-1838.42,1,5
1602,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,stock,100.0,med_time_horizon,b73e7ea17b71695d5ab00a3f82fada06,0,100.0,292.5085522226862,824.4135172413793,266.41996383741827,4122.0675862068965,1332.0998191870915,0.5879380318010872,4.514862985531619,58,884.7244827586206,722.1,85,5
1603,med_risk_tolerance,no_investment_exp,very_important_liq_need,Android,15.7934,stock,2.0,short_time_horizon,addf3eef939e8b3a35ef1ca2871b331e,0,0.11909440613574382,3.0526304353540197,602.1495985294118,3239.0190991877053,3010.7479926470587,16195.095495938525,3.790572109572368e-05,0.03201738062891844,136,40.26372352941176,-2.3800000000000026,0,5
1604,high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,3.55416666667,stock,20.0,med_time_horizon,573318b599a5221f29a964f6c3ffee44,0,4.391582799630821,2.6295118690210804,73.34809523809524,5.411845752151177,366.7404761904762,27.059228760755925,-0.0002061258733102956,0.01074427517137198,252,72.715,-4.700000000000003,2,5
1605,high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,34.18685,stock,100.0,long_time_horizon,9a7804a3eb002c39e61257393691c13e,0,2.8419707930661597,13.139986691578969,77.6546896551724,17.023724599569235,388.27344827586205,85.1186229978462,-0.0027639388306153045,0.03633292984417502,116,79.71137931034482,-29.71999999999999,0,5
1606,high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,0.0,stock,500.0,long_time_horizon,adce5d8f723609440f1e47fb38f89bfa,0,500.0,1944.7906356764022,26205.17087051793,3253.726583989528,131025.85435258964,16268.632919947626,-1.8783318031068585e-05,0.010830690190384773,251,26561.571659362548,-542.1399999999994,0,5
1607,high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,0.0,stock,10.0,short_time_horizon,b51b7a6860beff68291388c90014ad23,0,10.0,8.52541078420261,57.3532253968254,10.79812126822701,286.76612698412697,53.99060634113506,0.001584440757246792,0.01556548715492476,252,56.541111111111114,21.650000000000006,1,5
1608,high_risk_tolerance,no_investment_exp,very_important_liq_need,Android,17.5196333333,stock,300.0,long_time_horizon,73c1874ba9e2f3dbd741b8598d03cd70,0,16.199024818735072,101.26880856385559,303.07669442622955,147.2750764713963,1515.3834721311475,736.3753823569813,0.0016724325098339305,0.09170889012968615,244,288.1713704918033,-103.67349999999999,1,5
1609,high_risk_tolerance,no_investment_exp,not_important_liq_need,iOS,11.1263,stock,500.0,short_time_horizon,ab3ebc5837116e21273218a28d8b3f3a,0,41.23269257729068,262.3867714852509,1171.8751813471504,277.68034591319577,5859.375906735751,1388.4017295659792,0.14154184431397285,1.8473915681213673,193,1189.4797409326425,1561.1299999999999,0,5
1610,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,stock,1000.0,short_time_horizon,871c2b6fe7720fe5adfce686dfc0c17d,0,1000.0,2152.967301837804,9762.836273809524,2412.5386543997856,48814.18136904762,12062.693271998922,0.0022581340363170173,0.016985474786349205,252,9910.868717857144,5210.048199999999,1,5
1611,high_risk_tolerance,limited_investment_exp,very_important_liq_need,both,25.7266833333,stock,20.0,med_time_horizon,03a4fb235cbeb29b203036d160578cad,0,0.7483158217047112,9.138015491065492,50.2904007936508,10.060103744033484,251.45200396825396,50.30051872016741,0.00113831285748771,0.0397242013222666,252,51.05406746031746,8.029999999999994,0,5
1612,med_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,0.0,stock,500.0,short_time_horizon,07f51b69a7b08761803bd5dce6d469fa,0,500.0,120.99863655483767,1954.607746031746,142.0986632681551,9773.038730158729,710.4933163407798,-0.0009212388679289754,0.01071538156218866,252,1964.5397222222223,-471.6299999999999,1,5
1613,med_risk_tolerance,good_investment_exp,not_important_liq_need,iOS,6.26541666667,etp,500.0,short_time_horizon,6e578d89ae34023fef1b2ea6f9cf8923,0,68.81917761079598,144.76109818760347,411.01784615384616,213.2958748855201,2055.0892307692307,1066.479374427601,-0.002560947779203362,0.029631381891744992,247,390.44894736842105,-260.93,0,5
1614,high_risk_tolerance,good_investment_exp,very_important_liq_need,both,0.0,stock,10.0,long_time_horizon,fc64864a668b5128ff09e443568b1ac3,0,10.0,3460.097075676793,17359.54559059761,3921.9090002479506,86797.72795298805,19609.545001239727,0.0020877691852440455,0.02253288772046503,251,17606.517254581675,7963.879800000001,0,5
1615,high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,12.8989333333,stock,10.0,short_time_horizon,a18b4a7218e5ef7e6200fc280cf08864,1,0.7194796723027174,2.6782322675811705,26.417521126760562,80.95535435642738,132.0876056338028,404.7767717821369,-0.002713150163792397,0.029041282780470624,142,12.711549295774647,-5.799999999999999,1,5
1616,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,adr,100.0,short_time_horizon,f26088080dcccd9a00d0f0f72fad2b51,0,100.0,19.43274827787799,322.85578746031746,43.52293815077778,1614.2789373015873,217.61469075388905,-0.0003670290732001307,0.013210714401154169,252,327.35703809523807,-33.65980000000002,2,5
1617,med_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,95.7411,stock,500.0,long_time_horizon,7b445961f3cc5771fe7a9d5df225300b,0,5.168434098847336,407.74144025545945,1095.6549202684564,385.12648136003776,5478.274601342281,1925.6324068001904,0.013229611680456858,0.10533315737514937,149,1087.7842281879196,1556.04,0,5
1618,high_risk_tolerance,good_investment_exp,somewhat_important_liq_need,both,8.06613333333,stock,100.0,short_time_horizon,892c04682284f769f99bc1a67cc14bda,0,11.030060591803572,1891.7836010341925,5836.375088888889,2100.342707145889,29181.875444444446,10501.71353572944,0.041643249353946046,0.2990494587244006,108,5983.511755555555,6052.76,100,5
1619,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,9.50293333333,stock,1000.0,short_time_horizon,0848cc2b2b40bcf3748c33ac264d3156,0,95.21149647085741,432.1356177153351,1718.7831011904761,442.3989748273856,8593.915505952382,2211.994874136926,0.003957021782499654,0.03205927844236969,252,1737.0824107142857,1461.67,1,5
1620,high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,0.0,stock,25.0,long_time_horizon,b404e340bac56542aae98530288294d5,0,25.0,622.4566942476542,2814.8169789855074,1140.9375993689055,14074.084894927535,5704.687996844528,0.003740026847527441,0.09857789607047211,138,2611.198978985507,-415.2800000000001,165,5
1621,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,reit,50.0,long_time_horizon,69607c89b9c3057b0f75f71f06fd46e3,0,50.0,4.375412646971483,111.82128349206349,411.2071239709753,559.1064174603174,2056.035619854878,0.0007130009432768536,0.007971648022834683,252,59.74873015873016,10.660000000000004,2,5
1622,high_risk_tolerance,no_investment_exp,not_important_liq_need,iOS,8.11663333333,stock,2000.0,long_time_horizon,39b7c24c2375e5f43f387334e5129f3f,0,219.37922990585682,365.92883808125447,2146.246085950413,428.19518052002184,10731.230429752066,2140.9759026001075,0.0023456403916435674,0.022010102965983925,242,2187.111160330578,1337.0899999999997,0,5
1623,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,4.28125,stock,100.0,short_time_horizon,3937919aa9ffbc5ba5e51a678781e82c,0,18.93491124260355,75.28443119505056,114.09693481781377,74.07682193610678,570.4846740890688,370.38410968053404,0.02304322251174398,0.3340391390656925,247,113.29197125506073,113.685,1,5
1624,high_risk_tolerance,good_investment_exp,very_important_liq_need,both,0.0,adr,109.0,long_time_horizon,d61831bc14cd079df1fe6158612230c4,0,109.0,49752.76954540677,229353.3375597619,57156.40484670174,1146766.6877988095,285782.02423350886,0.0020049666233464282,0.020730806767143554,252,233044.20185119048,104323.71000000002,0,5
1625,high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,14.0757,stock,500.0,short_time_horizon,7618393033d7792e8227837112e0b15b,0,33.16595580968048,1308.4574339902192,9217.357384920635,3121.668073255708,46086.78692460318,15608.340366278542,0.0011000426044462234,0.0666820994363716,252,8850.984583333335,-2088.83,0,5
1626,high_risk_tolerance,good_investment_exp,very_important_liq_need,both,0.0,stock,50.0,med_time_horizon,8a03c29f1eff05547e3d4c6eb59ae831,1,50.0,3463.592740385927,7309.104130577778,3506.1602885972834,36545.52065288889,17530.801442986416,0.08774090561884594,1.058954489380252,225,7416.221742222222,-8833.73,2,5
1627,high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,40.3737333333,stock,50.0,med_time_horizon,d97a040df084b166206ca78c5a7a0f1f,0,1.2084962117681817,154.0525993721735,357.4923934426229,855.5167833890654,1787.4619672131146,4277.583916945326,0.02450145520851936,0.12794576150510975,122,205.2166393442623,442.97,0,5
1628,high_risk_tolerance,limited_investment_exp,very_important_liq_need,both,3.1063,stock,25.0,short_time_horizon,fc78fc5b995478e007c9302e209d4adf,0,6.088205927477291,1495.283450526923,1544.112391190476,1476.085976854102,7720.561955952381,7380.4298842705075,-0.004975690268818459,0.06606603454147952,252,1581.3480976190476,-3690.2700000000004,1,5
1629,med_risk_tolerance,no_investment_exp,very_important_liq_need,Android,20.9556,stock,15.0,short_time_horizon,6e6d5c958e82438989b28ea550eb6aba,0,0.683196997576928,0.8243466929289062,54.68250404494381,241.2521728564163,273.4125202247191,1206.2608642820824,-0.0006632519122508891,0.010884167888088384,178,18.233037078651684,-2.460000000000001,107,5
1630,med_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,32.9143333333,stock,20.0,short_time_horizon,fc7fb28490ca097e9c091f155e7dd1c5,0,0.5897211601786754,76.86029460520491,182.85956655462186,175.20923321812694,914.2978327731092,876.0461660906349,0.018903642839154713,0.2639872316150663,119,153.8092260504202,88.85300000000001,3,5
1631,high_risk_tolerance,extensive_investment_exp,very_important_liq_need,iOS,139.829,stock,1000.0,short_time_horizon,c9fdbca11acae6ec9c0da2a5962d27fd,0,7.100810202444099,11739.368311799819,17372.81203968254,11681.037675412075,86864.0601984127,58405.1883770604,0.009964315877001582,0.09101127391086707,252,17720.923253968256,32617.190000000002,1,5
1632,high_risk_tolerance,no_investment_exp,somewhat_important_liq_need,iOS,15.9140833333,stock,100.0,med_time_horizon,3ff822d9c4733c6e0ddef4968edd45ee,0,5.912232902573127,37.719096150680706,152.6818669354839,36.66801037874934,763.4093346774193,183.3400518937467,0.003968372987853483,0.04118805712634621,248,152.49477822580647,121.67,1,5
1633,med_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,stock,20.0,short_time_horizon,c2ef9e911d86925b16a73d4733e4f236,0,20.0,3.622114401374117,138.5921880952381,478.0013511977758,692.9609404761906,2390.0067559888807,0.00010731583541622185,0.00901148385652791,252,77.9618238095238,1.2569999999999908,2,5
1634,high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,5.03668333333,stock,100.0,short_time_horizon,00a9602e72eb34cb17aaad6ce62730b6,0,16.56538772671338,13.91310875589404,138.0550626984127,16.952318722745606,690.2753134920634,84.76159361372805,0.0015696925518109243,0.02820762309365721,252,136.62514047619047,37.643,2,5
1635,med_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,18.1654833333,stock,100.0,med_time_horizon,46562eac9519b38218f341a45df54e1a,0,5.217713441447634,3.2008085528632266,101.38029365079365,35.87622501551167,506.90146825396823,179.38112507755832,-0.00026703341234194587,0.007822126055567081,252,96.78742063492064,-6.9199999999999875,1,5
1636,high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,0.0,stock,1000.0,med_time_horizon,de8a04f65a7735168bd19ee4b353b369,0,1000.0,609.5243725368041,5153.468132222222,872.2680121364345,25767.34066111111,4361.340060682175,9.83736498709691e-05,0.020755781783341188,252,5243.775134126984,-202.97389999999996,2,5
1637,high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,6.84548333333,stock,100.0,short_time_horizon,f0d5f5b064f3769914c390ab86604db8,0,12.746187296730284,6.6331233390328945,56.85865873015873,6.471629604023732,284.29329365079366,32.35814802011875,-0.0001498742777156995,0.02207770453277956,252,56.934484126984124,-6.29999999999999,1,5
1638,high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,15.7803833333,stock,40.0,short_time_horizon,905195c0f6c22f3c99de5e35346fd1ca,0,2.3837357708403237,1199.0572337318124,2746.212863492063,2203.1146744782336,13731.064317460317,11015.573372391173,-0.003556895893222773,0.03649411849632059,252,2509.2140440476187,-2317.76,1,5
1639,high_risk_tolerance,good_investment_exp,very_important_liq_need,both,0.0,etp,200.0,long_time_horizon,69333230a653ca757ec9c926ee78d4b2,0,200.0,552.5630366102837,2644.63619047619,619.7474021958241,13223.180952380953,3098.7370109791264,0.004268638233613448,0.029187505206346148,252,2686.095555555555,2451.81,2,5
1640,high_risk_tolerance,no_investment_exp,very_important_liq_need,Android,169.431716667,stock,500.0,med_time_horizon,fc3f0be5221526cdfe6777b2ebf59f65,0,2.9337262440237626,1015.6986885707844,1621.2749511278196,1032.6991737456735,8106.374755639098,5163.495868728367,0.015586247872379751,0.11146268573776252,133,1660.5868909774435,1657.82,0,5
1641,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,15.4610666667,adr,50.0,short_time_horizon,8c539e8061fa273aac9f2b560d57f447,0,3.037470232785568,225.07699591233848,252.89118055555556,228.41011977108474,1264.4559027777777,1142.0505988554244,0.010813983246661878,0.24742834957908286,144,246.4920138888889,-330.76,156,5
1642,high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,15.3168333333,stock,10.0,med_time_horizon,1db1845598caddfac89ee40e2d781b38,1,0.6128640156905708,163.76905252284496,2421.782418604651,7301.966433550716,12108.912093023255,36509.83216775358,1.180409593436615,7.604219274803529,43,104.49976744186046,37.209999999999994,0,5
1643,high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,0.0,stock,2795.87,long_time_horizon,509f8456ff57c0583947fea7e249b4ad,0,2795.87,2066.5747539891927,18129.82075238095,2815.7614524342393,90649.10376190477,14078.807262171216,0.0013683001913756953,0.013932435787591539,252,18359.48738730159,5433.48,2,5
1644,med_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,4.13298333333,stock,100.0,long_time_horizon,d9b8aad1d2748cf9a8dcff3a94525557,0,19.48184778833588,931.5625473088628,2316.0998792857145,949.261141329206,11580.499396428571,4746.305706646034,0.0046222892726455606,0.027027584909399285,252,2353.945155952381,2586.572,0,5
1645,high_risk_tolerance,no_investment_exp,very_important_liq_need,Android,14.19935,stock,500.0,short_time_horizon,8e369e71dba505aeb1757026eb7bdba3,0,32.89614358508752,34.266768388657155,478.13165873015873,1789.1244662195784,2390.658293650794,8945.622331097893,-0.0011055843656914395,0.028993965986794688,252,252.5138492063492,-135.32999999999998,1,5
1646,high_risk_tolerance,good_investment_exp,very_important_liq_need,Android,19.36995,stock,20.0,med_time_horizon,8d7f3e8ce02ac2084186ff1cbbbb62a4,0,0.9818384433933319,1685.9646116912306,3052.1494689265537,1652.4958322255545,15260.747344632768,8262.479161127776,0.031869482242320515,0.2165334861420119,177,3113.903502824859,5771.76,0,5
1647,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,stock,10.0,short_time_horizon,7352e0ca37c0df83000c2ed14f2e8c02,0,10.0,3.596907167868818,46.22873888888889,18.887461570096356,231.14369444444446,94.43730785048179,0.00035009183575112756,0.0318847069248467,252,43.912008730158725,-1.8200000000000003,2,5
1648,med_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,13.3733666667,stock,100.0,long_time_horizon,5827057471a905c3ad2b9c0c78751ef4,0,6.957312251115008,91.20484557307752,496.6023055555556,95.90522881876038,2483.0115277777777,479.52614409380226,0.0017027945776154365,0.0174258403331925,252,500.7191865079365,193.09999999999997,1,5
